company_name,job_categories,job_experience,job_level,job_link,job_location,job_requirement,job_role_resp,job_salaries_max,job_salaries_min,job_salaries_type,job_skills,job_title,job_type 
Company Undisclosed,Professional Services,,Non-executive,https://www.mycareersfuture.sg/job/data-analyst-4d755de2191698d06f79b27302dedd85,,"Degree holder with working experience in problem solving roles is preferred,Strong interest in technology products,Business language proficiency in Vietnamese (IVPT B2 or equivalent) to liaise with local country’s counterparts,Meticulous with good attention into details,Able to exercise own judgement in a fast pace working environment,12 months renewable contract","Run internal tools to make sure the data within the system is accurate,Perform integrity checks on key data using in-house CRM tools,Answer customer queries through phone calls and emails in a timely manner,Translate content in Vietnamese language into English for the team,Other ad-hoc duties","$4,500","$3,500",Monthly,"Access,Analysis,Analytics,Business Analysis,Business Intelligence,Data Analysis,Data Mining,Databases,Management,Matlab,Microsoft Excel,Microsoft Office,PowerPoint,Project Management,R,Research,SAS,SPSS,SQL,Statistics",Data Analyst (Vietnamese language proficient),Contract
GROUPM ASIA PACIFIC HOLDINGS PTE. LTD.,Advertising / Media ,,Executive,https://www.mycareersfuture.sg/job/data-analyst-groupm-asia-pacific-holdings-5c9909026a8cfabc02f9d55d44f8f287,"CHINA SQUARE CENTRAL, 18 CROSS STREET 048423","Responsibilities of the role:,Essential skills, knowledge and experience:,Excellent knowledge of Excel, common econometrics packages and PowerPoint.,Strong analytical skills; ability to analyze raw data, manipulate the same, draw conclusions, and develop actionable recommendations.,Desirable skills, knowledge and experience:,Experience manipulating and processing media and marketing data (i.e. GRPs, Impressions, Reach, Clicks) from a variety of sources.,Skill in data visualization software such as Tableau, Datorama or Power BI etc.,An advanced understanding of time-series econometric modelling.,Knowledge in other relevant advanced software such as Access, VBA, Python (with pandas), SQL, R, SAS etc.,Experience in the manipulation of Nielsen or IRI data","You will support senior colleagues in achieving the efficient delivery of econometric analysis. Typical responsibilities and duties are the preparation of data (cleaning and performing required ETL operations), contributing to the building and interpretation of models and helping to write results and implications.,Reporting of the role,This role reports to the Project Manager,3 best things about the job:,Be part of a dynamic team, responsible for harnessing the power of data and technology to provide timely, actionable business insights to our clients,Be part of a global Centre of Excellence and work for clients across the globe,Learn and develop yourself in cutting edge technologies and platforms in the field of data and analytics,Measures of success –,In three months:,Undertake data extraction, manipulation, formatting and analysis,Analyze datasets to ensure that each KPI is understood and can be explained back to the team.,Ensure that all tables, charts and other information produced by you or others has been checked for accuracy and formatted to Gain Theory standards before passing on to senior project team.,Provide support to more senior colleagues in data collection including the preparation and sending of data requests, chasing outstanding data and querying data with clients and agencies.,Help the broader team in writing intermediate presentation decks, like data validation.,In six months:,Assist in the building of comprehensive econometric models according to the project specification.,Validate models, identify areas of weakness, suggest and test improvements and ensure robustness and validity.,Help to run scenarios required to answer client objectives.,In 12 months:,Actively seek more efficient ways of doing things for yourself and others and turn suggestions into actions including in service and product development.,Demonstrate flexibility and work across multiple clients and projects at a time as directed by your project manager,About Gain Theory,Gain Theory is a global marketing foresight consultancy that brings together data, analytics, technology solutions and consumer-insight capabilities to help marketing and insight professionals make smarter, faster, predictive business decisions. Gain Theory is a part of GroupM and WPP. WPP is the world leader in communication services focusing on advertising, media investment management, consumer insight, public relations and branding among others. GroupM is WPP’s consolidated media investment management operation. As such, it is the global number one media investment management group (RECMA 2010) with worldwide billing of $90.8Bn (RECMA July 2012) representing 32.7% global market share.,Gain Theory Values: FAST Framework,Here at Gain Theory, we are passionate about making a meaningful difference to business performance – to improve marketing efficiency, to grow market share and to see baseline profits and share price growth.  Our goal is to deliver ongoing decision-making support, rather than a report that ‘collects’ dust on the shelf. Our values and philosophy are summed up though our FAST doctrine:,Forward Thinking:,Demonstrate personal initiative; Think of ways to streamline and make processes faster; Anticipate future issues and adapt approach to address these; Solve problems with limited support from others; Monitor own work performance and prioritise appropriately; Use initiative to create solutions to get the job done.,Active:,Build understanding of internal stakeholders necessary to deliver effective performance; Work collaboratively with others; Remain factual, open and accept responsibility; Build rapport based on mutual respect, trust and collaboration; Understand who to direct questions to by subject matter at each appropriate level; Play a role in an area focused on driving the company forward (beyond personal gain).,Simplicity:,Build an understanding of value vs. effort for given tasks; Be more commercial, less academic; Develop an understanding of what Gain Theory does and the company’s philosophy; Communicate clearly and concisely; Present data and conclusions in a logical and transparent way; Break down information and problems to derive solutions.,Transparent:,Deliver to time and meet quality expectations in all aspects of your role; Be recognised by others as someone who delivers what they say they will and can direct others to do so; Cultivate strong organisational and time management skills; Apply experience and common sense to complete tasks.,Who are Gain Theory?,Gain Theory is a global marketing foresight consultancy that brings together data, analytics, technology solutions and consumer-insight capabilities to help marketing and insight professionals make smarter, faster, predictive business decisions.,Gain Theory is a part of GroupM and WPP. WPP is the world leader in communication services focusing on advertising, media investment management, consumer insight, public relations and branding among others. GroupM is WPP’s consolidated media investment management operation. As such, it is the global number one media investment management group (RECMA 2010) with worldwide billing of $90.8Bn (RECMA July 2012) representing 32.7% global market share.,Gain Theory Values: FAST Framework,Here at Gain Theory, we are passionate about making a meaningful difference to business performance – to improve marketing efficiency, to grow market share and to see baseline profits and share price growth. Our goal is to deliver ongoing decision-making support, rather than a report that ‘collects’ dust on the shelf.,Our values and philosophy are summed up though our FAST doctrine:,Forward Thinking: Demonstrate personal initiative; Think of ways to streamline and make processes faster; Anticipate future issues and adapt approach to address these; Solve problems with limited support from others; Monitor own work performance and prioritize appropriately; Use initiative to create solutions to get the job done.,Active: Build understanding of internal stakeholders necessary to deliver effective performance; Work collaboratively with others; Remain factual, open and accept responsibility; Build rapport based on mutual respect, trust and collaboration; Understand who to direct questions to by subject matter at each appropriate level; Play a role in an area focused on driving the company forward (beyond personal gain).,Simplicity: Build an understanding of value vs. effort for given tasks; Be more commercial, less academic; Develop an understanding of what Gain Theory does and the company’s philosophy; Communicate clearly and concisely; Present data and conclusions in a logical and transparent way; Break down information and problems to derive solutions.,Transparent: Deliver to time and meet quality expectations in all aspects of your role; Be recognized by others as someone who delivers what they say they will and can direct others to do so; Cultivate strong organizational and time management skills; Apply experience and common sense to complete tasks.","$5,000","$3,000",Monthly,"Access,Business Analysis,Business Intelligence,Data Analysis,Database Design,Databases,HTML,Integration,Management,Microsoft Excel,Microsoft SQL Server,Process Improvement,Program Management,Project Management,SDLC,SharePoint,SQL,T-SQL,Visio,Windows",Data Analyst,Permanent
OBSERVATIONAL AND PRAGMATIC RESEARCH INSTITUTE PTE. LTD.,Information Technology,,Junior Executive,https://www.mycareersfuture.sg/job/junior-data-analyst-observational-pragmatic-research-institute-0737a93068d7413c7635c5614cbc99d6,"SOUTHBANK, 883 NORTH BRIDGE ROAD 198785","Qualifications,BSc or equivalent qualification with strong technical or scientific component (e.g. Computer Science, Maths, Statistics).,Experience,Familiarity with structured query language (SQL) and database processing (ETL, stored procedures, large datasets),Strong ability for data analysis, interpretation and visualization.,Experience in at least one data or statistical package (SAS, R, or Stata),Some experience in data dictionaries and advanced documentation systems.,Key skills:,data manipulation (SAS, R, or Stata), relational databases (esp. my SQL and SQL Server), clinical or medical research, proactive approach.,Desirable,: statistical background (models, correlations, hypothesis), general purpose programming languages (e.g. Python), database administration tools (migration, DB administration), experience of working with clinical databases","Observational and Pragmatic Research Institute (OPRI) is a unique academic research institution, working with both the pharmaceutical and academic industry, with the overarching goal to improve the lives of patients through conducting vital global real-world research. OPRI is part of a global network of international companies, with partner companies located in the United Kingdom and Australia.,OPRI has been leading the paradigm shift in real-world evidence for the past 12 years, by delivering pragmatic clinical trials, disease registries and database research.,We are currently seeking a hard-working and motivated Data Analyst to join our international team. You would be involved in supporting the team developing the first global severe asthma registry ever developed, joining a young and enthusiastic team in supporting a globally-renowned project.,Key responsibilities of the role will be to:,Provide support on database querying, population and reporting, using structured query language (SQL).,Assist in generate data releases following study protocol requirements and service reports (Tableau).,Advise internal team members and external clients on study database(s) content.,Engage in building and maintaining data dictionaries and system technical documentation.,Undertake quality checks to assure high standards of data and code.,Contribute to data analyses as required for research projects.,Maintain compliance with information governance and company policies.","$4,000","$3,000",Monthly,"Access,Business Analysis,Business Intelligence,Data Analysis,Database Design,Databases,HTML,Integration,Management,Microsoft Excel,Microsoft SQL Server,Process Improvement,Program Management,Project Management,SDLC,SharePoint,SQL,T-SQL,Visio,Windows",Junior Data Analyst,"Permanent, Full Time"
BLOOMBERG SINGAPORE PTE. LTD.,Banking and Finance,,Fresh/entry level,https://www.mycareersfuture.sg/job/2019-market-data-analyst-bloomberg-singapore-061533d3fe802510c421f98084d0f568,"ONE MARINA BOULEVARD, 1 MARINA BOULEVARD 018989","You'll need to have:,Bachelor's degree or equivalent work experience,Excellent numerical and communication skills,Business fluency in English,A positive attitude with good inter-personal skills,The ability to multi-task, prioritise and work to tight deadlines,Meticulous attention to detail, with an aptitude for working quickly and accurately,Strong project management, problem solving and analytical skills,Proficiency in Microsoft Excel, with some advanced technical knowledge and experience (VBA, SQL, Python, MATLAB, R),Available to start in 2019,We'd love you to have:,Interest in, and knowledge or experience of financial statements and the financial markets,Prior experience of data research or process engineering,Fluency in one or more Asian languages,If this sounds like you:,Apply! If we think you're a good match we'll get in touch to let you know the next steps.,We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.,Bloomberg is a disability inclusive employer. Please let us know if you require any adjustments to be made for the recruitment process by emailing access2@bloomberg.net.","You're the type of person who has a passion for taking raw numbers and turning them into actionable insights. Your friends all know you as someone with a true interest in technology, who likes nothing more than spotting a creative way to improve a process. You have a natural eye for detail, and an interest in the financial markets. You are independent and determined, but thrive as part of a team. You enjoy dealing with people, and you're that person who knows what customer service really means.,Our team,Bloomberg runs on data, and our Global Data department is responsible for acquiring it and supplying it to our clients. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the data which ultimately moves the financial universe. They apply problem-solving skills to identify innovative workflow efficiencies, and they implement technology solutions to improve our systems, products and processes- and all this while providing platinum customer support to our customers.,We'll trust you to:,Acquire, update, maintain and process financial data using various internal systems and proprietary company software,Come up with innovative ways to enhance our systems and to make our data-related processes more  efficient, accurate and timely,Participate in time-sensitive projects, and collaborate with your global colleagues to deliver new initiatives,Partner closely with internal departments such as Sales, Analytics, News and Engineering,Provide a platinum level of service to Bloomberg customers,What's in it for you?,Comprehensive training giving you a thorough overview of financial concepts, various data sets, and of course our state-of-the-art Bloomberg terminal,Gain in-depth, hands-on experience of one particular market sector (For example: Company Financials),Opportunity to gain exposure to and interact with key market players in business and finance,Make a true business impact on our products and clients – our data moves markets!,Real potential for exciting and varied career progression","$6,000","$3,000",Monthly,"Analysis,Business Analysis,Business Strategy,Corporate Finance,Data Analysis,Equities,Financial Analysis,Financial Modeling,Investment Banking,Investments,Leadership,Management,Microsoft Excel,Microsoft Office,Process Improvement,Project Management,Research,Strategic Planning,Strategy,Valuation",2019 Market Data Analyst,Full Time
TRAVELOKA SERVICES PTE. LTD.,Information Technology,,Junior Executive,https://www.mycareersfuture.sg/job/junior-mid-level-data-analyst-traveloka-services-fe68a4d2d6cdf4935a00830f87307e10,"ROBINSON 77, 77 ROBINSON ROAD 068896","Qualifications,We are looking for someone with:,Passion in data analysis, mathematics, statistics, modeling, or pattern recognition,Strong business acumen, able to translate data to business insights,Knowledge in data structures and algorithms for processing large data,Fresh graduate with internship experience - 3+ years of experience in data modeling,Strong analytical, mathematical, and communication skills,Critical thinking and strong attention to details,Bachelor's degree in technical major is preferred","Job Description,Data Analyst at Traveloka is at the forefront of using data for building value by discovering insights about businesses, product conversions, market behaviors, and others. You will be defining, collecting, processing, analyzing data across divisions and work with teams for driving the company, its products, and its operation forward through data.","$6,000","$3,000",Monthly,".NET,Agile Methodologies,ASP.NET,Business Analysis,Business Intelligence,C#,Databases,HTML,Integration,Java,JavaScript,Microsoft SQL Server,Oracle,Project Management,Requirements Analysis,SDLC,Software Development,SQL,Web Services,XML",Junior - Mid Level Data Analyst,Permanent
KONICA MINOLTA BUSINESS SOLUTIONS ASIA PTE. LTD.,Logistics / Supply Chain,,Executive,https://www.mycareersfuture.sg/job/supply-chain-planning-anaylst-konica-minolta-business-solutions-asia-893c163f3c5cec8bf6224390b8c06ac4,"MAPLETREE BUSINESS CITY, 30 PASIR PANJANG ROAD 117440","Degree in Business Administration, Supply Chain Management or similar fields,Preferably with 1-2 years working experience in procurement/purchasing roles.,Working knowledge of demand and supply planning will be an advantage.,Proficient in MS Office applications, in particular MS Excel and MS Powerpoint. Knowledge in SAP and Rapid Response will be added advantage,Independent and possess initiative, flair for numbers.,Good English communication skills with internal & external customers. Other languages will be advantageous,Meticulous, with good interpersonal and collaboration skills","Operational Duties,Demand & Supply Planning,Assemble and analyse all data pertinent to creating the sales forecast (historical sales, promotions and inventory levels),Review historical sales trends, research demand drivers, prepare forecast data, develop statistical forecast models and evaluate forecast results,Maintain high level of communication with service and sales departments, ensuring accuracy in forecasting,Develop inventory strategies on existing items, new products and product phase-outs,Manage inventory targets (including safety stock levels) that are approved by management,Manage all product discontinuations with marketing teams,Attend monthly inventory review, provide feedback from forecasting perspective on excess and obsolete,Work closely with various functions on all deliveries, inventories and product-related matters to ensure stock availability to meet customer requirements,Perform weekly carry over maintenance in RR,Update monthly forecast into RR,Indirect Procurement,Participate in the project to set-up new Indirect Procurement function in RSCC Planning Department,Prepare and process purchase orders,Monitor and coordinate deliveries of items between suppliers and BSA to ensure that all items are delivered on time,Maintain complete updated purchasing records/data and pricing in the system,Perform recovery action for data error,Sourcing and manage vendors for 3rd party products,SCAPE Platform Administratration,Management of SCAPE portal for KMI,Process Documentation,Create new onboarding guide to improve New Business Launch and other logistical arrangements of BSA Regional + NOCs,Fill the gaps of present processes / guides,Prepare training materials for staff (New + Upgrading programmes) and upload to SCAPE for BSA,Back-up SCM Data Analyst for regular reporting,Projects,Duties Optimization and Trade Compliance Project,Indirect Procurement Function Set-up,Rebranding and Speed Variance,PP Forecast-to-Allocation,Participate in S4 Hana Implementation Project,SODA: Reshuffling of stock to reduce inventory ; among own plant or between NOCs,Travelling to other countries for business activities,Support other countries for any SCM related functions.,Any Other Duties Assigned by Management from Time to Time","$4,000","$3,000",Monthly,"Continuous Improvement,Cross-functional Team Leadership,Forecasting,Inventory Management,Lean Manufacturing,Logistics,Management,Manufacturing,Microsoft Excel,Microsoft Office,MRP,Operations Management,PowerPoint,Process Improvement,Procurement,Project Management,Project Planning,SAP,Supply Chain,Supply Chain Management",Supply Chain Planning Anaylst,Permanent
ERNST & YOUNG ADVISORY PTE. LTD.,Consulting ,,Executive,https://www.mycareersfuture.sg/job/associate-advisory-data-analytics-ernst-young-advisory-5e75b12873e4883e3a2566911317db17,1 RAFFLES QUAY 048583,"To qualify for the role you must have,BS in Engineering or Computer Sciences,1 - 3 years of working experience in consulting, analytics software-as-a-service or technology industry.,Strong experience in solving supply chain planning and design problems using quantitative approaches,Working knowledge of commercial network design tools such LLamasoft SCG, IBM LNP or similar,Advanced data analysis and processing skills in MS Access, Excel, and SQL,Familiarity with custom optimization engines such as GAMS, LINDO, CPLEX,Working knowledge on a statistical package such as SAS, SPSS, R or Python,Working knowledge of visualization tools like Tableau, QlikView or any other BI solution.,Strong understanding of supply chain design levers and metrics,Understanding of supply chain planning at strategic, tactical and operational level,Fundamental understanding of science behind optimization,Articulate, with excellent oral and written communication skills.,Adaptable, able to interact and build strong relationships with people from a diverse range of backgrounds.,Intellectually rigorous, with strong analytical skills and a passion for data.,Sound logical reasoning and deep thinking ability.,Ability to work accurately to a high level of detail.,Ideally, you’ll also have,MS in Operations Research, Industrial Engineering, Decision Sciences, Engineering or Computer Sciences (preferred),Supply Chain certifications such as CSCP / CPIM are a plus,We offer a competitive compensation package where you’ll be rewarded based on your performance and recognized for the value you bring to our business. In addition, our Total Rewards package includes medical and dental coverage, and a range of programs and benefits designed to support your physical, financial and social wellbeing. Plus, we offer:,What working at EY offers,We’re interested in flexible professionals with excellent problem-solving skills and the ability to prioritise shifting workloads in a rapidly changing industry. You’ll also need the confidence to give professional advice and guidance to colleagues and clients from a diverse range of cultures, often with limited information – both verbally and in writing. If you’re a fast learner, with strong influencing skills and a genuine passion for information system security, this role is for you.,What we look for,Support and coaching from some of the most engaging colleagues around.,Opportunities to develop new skills and progress your career.,The freedom and flexibility to handle your role in a way that’s right for you.,About us,EY is a global professional services organisation providing advisory, assurance, tax and transaction services. We are committed to doing our part in building a better working world for our people, our clients and our communities. And we are united by our shared values and a dedication to delivering exceptional client service.,Want to get to know us better?,Visit www.ey.com/SG/careers,Become a fan on Facebook: http://www.facebook.com/EYSGcareers,Connect with us on Linked In: http://bit.ly/EYLinked_Careers,Watch us on YouTube: http://www.youtube.com/ernstandyoungglobal,We regret that only shortlisted candidates will be notified.,© 2017 Ernst & Young Advisory Pte. Ltd. All Rights Reserved.","Powered by big data and advanced technologies, insights from analytics are disrupting everything from how companies create competitive advantage to day-to-day business processes. But companies don’t have analytics problems; they have business problems that analytics can address.,Our view is that the human element is just as critical as technology and data to realizing true value from analytics.  This involves individual and organizational considerations that become the bridge from data to insights to action.,The opportunity,As a Senior Consultant, you will deliver value-added services to our clients and you are required to be a specialist in managing both structured and unstructured enterprise data and deliver analytics-related solutions to Ernst & Young clients across Asean.  In addition, you are required to communicate effectively with the project manager & team members in the region regarding the progress of the project and be a role model to the team members in exhibiting the Ernst & Young best practices.,At Ernst & Young, the true value lies in embedding analytics deeply into business processes at the point of where decisions are made – by human beings.,Your key responsibility:,This is a role where no two days are the same – so you’ll find yourself taking on plenty of new responsibilities as you go. You’ll work alongside clients and colleagues, balancing your time between developing security strategies, advising stakeholders, providing workshops and supporting business development. If you’re flexible and ready to adapt to a constantly changing environment, there’s no better place to develop your skills. Since you’ll be working directly with clients, some travel will be required.,Skills and attributes for success,Analytical and problem-solving skills combined with experience in leveraging data analytics to drive insights and business decisions.,Analyze client’s business and supply chain requirements,Develop supply chain optimization models and statistical analysis using packaged as well as custom optimization software tools (e.g. LLamasoft Supply Chain Guru, LLamasoft Transportation Guru, SAS, R, Python, GAMS),Analyze and interpret optimization results and derive insights,Communicate technical insight from analytics and modeling to senior executives in a business-oriented and pragmatic way,Provide critical thinking and subject-matter expertise to quantitative and qualitative aspects of client engagements,Strong attention to details and ability to multi-task.,A strong work ethic.,A willingness to travel to meet client needs; travel is estimated at 20%.","$6,000","$3,000",Monthly,"Access,Analysis,Analytics,Business Analysis,Business Intelligence,Data Analysis,Data Mining,Databases,Management,Matlab,Microsoft Excel,Microsoft Office,PowerPoint,Project Management,R,Research,SAS,SPSS,SQL,Statistics","Associate, Advisory Data and Analytics",Full Time
Company Undisclosed,Others,,Junior Executive,https://www.mycareersfuture.sg/job/junior-data-analyst-4ff971a7c2284a40a92eff98456d956d,,"We expect the successful candidate to possess a degree in Analytics or Computer Science or otherwise in a relevant discipline as well as good working knowledge of Tableau.,In particular, he/she will have at least 1 year of experience in:,Creating dashboards and visualizations in Tableau,Writing SQL queries and creating reports in Excel and Tableau,If you are keen to pursue this job opportunity, please email your detailed Word format resume to,diana@dnlh.com.sg,, quoting "",Data Analyst,"" as the subject matter.","Our client, a US multinational corporation located in the Eastern part of Singapore, is seeking a suitable individual to join as Data Analyst.,The Data Analyst will:,Create/run reports from various ERP and Databases,Develop new reports as needed,Provide dashboards/ updates to executives,Coordinate/ communicate with various stakeholders for data needs and updates on reports","$4,000","$3,000",Monthly,"Analysis,Business Analysis,Business Strategy,Corporate Finance,Data Analysis,Equities,Financial Analysis,Financial Modeling,Investment Banking,Investments,Leadership,Management,Microsoft Excel,Microsoft Office,Process Improvement,Project Management,Research,Strategic Planning,Strategy,Valuation",Junior Data Analyst,Full Time
MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,Information Technology,,Fresh/entry level,https://www.mycareersfuture.sg/job/junior-data-analyst-sql-manpower-staffing-services-16a68bf4e83290fc7cb082afbc69bd67,"GUOCO TOWER, 1 WALLICH STREET 078881","Experiences,• Degree/Diploma  in Computer Science, Statistics or equivalent,• Relevant experience in Information Management in financial services industry(or certifications and comparable experience),• Some exposure to multiple types of coding (SQL, Excel-VBA),We regret that only shortlisted candidates will be notified.,Name: Cabria Jireli Gem Mejia,Registration Number: R1434374,We respect your privacy and all communication will be treated with confidentiality.  If you wish to know more about this position or explore other roles, please prepare your updated profile and get in touch with our consultants at 6232 8811 (EA License: 02C3423),Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by Manpower for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012","Overview,• Do you find it fun playing with large data-sets?,• Are you planning to embark on the data exploration journey?,• Are you interested in solving business problems with facts (Data)?,Responsibilities,• Collect and validate data from various sources and ensure readiness for analysis,• Transform data into the right data set before analysis,• Assist in the quantitative analysis of data and generate reports of analysis,• In-depth understanding of data and data sources in the organisation,• Assists senior team members in the development of tools, documents, models and presentations,• Executing data analysis, customer reporting reviews and other quality assurance procedures utilizing multiple data sources.,• Provide location data program operational support to Mastercard customers and internal stakeholders,• Document, improve and define new processes, business requirements and documentation within the Location Services program.,• Participate in the automation process, product development and data management of the Data Integrity and Data Collection programs.","$3,500","$2,800",Monthly,"Analysis,Business Analysis,Business Strategy,Corporate Finance,Data Analysis,Equities,Financial Analysis,Financial Modeling,Investment Banking,Investments,Leadership,Management,Microsoft Excel,Microsoft Office,Process Improvement,Project Management,Research,Strategic Planning,Strategy,Valuation",Junior Data Analyst - SQL (Training Program for 15th April to 14th Jan 2020),Contract
DBS BANK LTD.,Banking and Finance,,Junior Executive,https://www.mycareersfuture.sg/job/analyst-data-engineer-consumer-banking-technology-operations-dbs-bank-56551cd93d1424408556a629355986ea,"MARINA BAY FINANCIAL CENTRE, 12 MARINA BOULEVARD 018982","Diploma or Degree holder of Information Technology, Business, Mathematics or Statistics,At least 2-4 years of experience in software development, and relational database maintenance/support, including open source technologies,Able to interpret database schemas, both RDBMS and Hadoop that represent and support business processes,Proficient in writing and optimizing SQL on Teradata or similar relational database,Able to handle large and complex codebases,Understanding of administrative tasks such as end user access to front end and maintenance of security matrix and code versioning tools such as TortoiseSVN,Experience in data visualization and statistical data modelling (ie. QlikView, Power BI, Cognos, SAP Business Objects, R or Python stat packages, SPARK  R would be an advantage.,Interest or experience in advanced data mining, big data tool stacks and/or Machine Learning, (Deep) Neural Networks, Game Theory, R Optimization Infrastructure packages,Strong problem-solving skills and openness to consider alternative suggestions,Proactive and independent work ethic,Willingness to work as part of a high performing team in an individual contributor role,A drive to learn and master new technologies and techniques","Business Function,Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.,As part of this organization, you will be joining the Operations Intelligence Unit of Singapore Consumer Banking Operations: you will be working on a workforce optimization project which aims to improve data accuracy and data reliability of operations staff performance data. Your primary focus will be ensuring the smooth running of our current technical infrastructure and enabling the successful transitioning to the new one, while also taking active part in developing the new workforce optimization data and solution elements.,As an ideal candidate, we are looking for a profile with an established database admin and software engineering skills who also has a well-founded interest in data mining, analytics and modelling,Responsibilities,SUPPORT DAY TO DAY BAU (25%) –Database maintenance and support,Execute and manage weekly parameter update (run, resolve, co-ordinate w/other non-technical teams),Monitor dashboard uptime, supervise completion of automated scripts,Triage service disruptions, take part in initial root cause identification, allocate and report resolution process,PROJECT WORK (75%),SYSTEM DEVELOPMENT (60%): Transitioning the technical architecture from SAS db/scripts to DBS proprietary cloud platform with python-based scripting; take part in python-based application development (full development lifecycle: BR to BAU) and in script conversion from SAS to python,DATA MANIPULATION (15%):,Automate inclusion of new data sources: full data discovery cycle (perform data mapping, analysis, verification and data quality checks) for each new data source from team prioritization/data source identification to BAU),Develop processes and tools to monitor and analyze model performance and data accuracy in the new architecture","$4,600","$2,550",Monthly,"Analysis,Business Analysis,Business Strategy,Corporate Finance,Data Analysis,Equities,Financial Analysis,Financial Modeling,Investment Banking,Investments,Leadership,Management,Microsoft Excel,Microsoft Office,Process Improvement,Project Management,Research,Strategic Planning,Strategy,Valuation","Analyst, Data Engineer, Consumer Banking, Technology and Operations (WD03017)","Permanent, Full Time"
DBS BANK LTD.,Banking and Finance,,Junior Executive,https://www.mycareersfuture.sg/job/analyst-static-data-maintenance-specialist-sg-wealth-mgmt-ops-to-dbs-bank-e2c1bdf1719ef395999aca946c43f94b,"MARINA BAY FINANCIAL CENTRE, 12 MARINA BOULEVARD 018982","Diploma/ Degree holder with 1-2 years of banking operations experience specifically in Vickers’ Trading business preferred,Good understanding in banking AML/CFT requirements.,Able to do account opening system process and perform UAT/ LV, and clients’ data processing.,Demonstrates effective communication skills with the ability to manage relationships with internal customer and other business partners.,Meticulous and with great eye for detail.,Independent, self-motivated and a team player.,Strong time management abilities, organizational skill, planning and follow-up skills.,Strong risk awareness, analytical and problem-solving skills.","Business Function,Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.,Responsibilities,Documentation review for client static maintenance and transactions documents.,Track and monitor equities online & offline including requests from Remisers & Institution CDP Linkages,Monitor and ensure all business requests pertaining to documentation are attended to promptly and processed as per agreed SLA.,Accurate and timely execution of service requests / clients’ instructions on static maintenance updates and account opening & closures.,Processing of Client's Updates, Giro and EPS Applications,Take on ad hoc projects and performs UAT","$4,600","$2,550",Monthly,"Analysis,Business Analysis,Business Strategy,Corporate Finance,Data Analysis,Equities,Financial Analysis,Financial Modeling,Investment Banking,Investments,Leadership,Management,Microsoft Excel,Microsoft Office,Process Improvement,Project Management,Research,Strategic Planning,Strategy,Valuation","Analyst, Static Data Maintenance Specialist, SG-Wealth Mgmt Ops, T&O (WD03266)","Permanent, Full Time"
MANAGEMENT RESOURCES CONSULTANTS (S) PTE. LTD.,Information Technology,,Fresh/entry level,https://www.mycareersfuture.sg/job/data-engineer-analyst-management-resources-consultants-52f56c53858a129fbb4f2f91eca0d5fb,"SHAW CENTRE, 1 SCOTTS ROAD 228208","Minimum Qualifications,Bachelor’s degree in a quantitative discipline (Computer Science, Engineering, Statistics, Mathematics, etc.),Competent in using statistical programming languages (Python, R) with associated machine learning packages (scikit-learn, caret) to manipulate data and draw insights from large data sets.,Strong in Excel and data visualization tools such as Power BI or Tableau.,Working knowledge of SQL / NoSQL databases.,Working knowledge of web scraping.,Fluent in English and Chinese (Mandarin) preferred, as work involves China clients.,Willingness to travel on projects.,Preferred Qualifications,Experience in deploying machine-learning applications into a production environment.,Knowledge of advanced web scraping.,Experience with data management and pipeline tools.","Work on the continued improvement and maintenance of internal ML and analytics products.,Take part in predictive analytics consulting projects for HR.,Collect, extract and consolidate data across multiple online and offline sources and perform data wrangling.,Contribute to the development of new features and products.,Interested applicants to send CV to apply@mrc-asia.com, indicating your qualification, skills set, experience, current and expected remuneration.","$4,000","$2,500",Monthly,"Agile Methodologies,C#,C++,HTML,Integration,Java,JavaScript,jQuery,Linux,MySQL,PHP,Project Management,Scrum,Software Development,Software Project Management,SQL,UML,Unix,Web Services,XML",Data Engineer  /  Analyst,Full Time
