company_name,job_categories,job_experience,job_level,job_link,job_location,job_requirement,job_role_resp,job_salaries_max,job_salaries_min,job_salaries_type,job_skills,job_title,job_type 
ASPIRE NXT PTE. LTD.,"Consulting , Information Technology",,Senior Executive,https://www.mycareersfuture.sg/job/senior-data-analyst-aspire-nxt-b94abacf468080634ad881ada1ff48ae,,"Requirements,3+ years relevant industry experience,M.Sc./Ph.D. in Computer Science, Math or related disciplines,Expertise in the data science toolbox, e.g.,Programming and Scripting skills (C, C++, C#, Java, Python, Bash, etc),Analytics platforms (R, SaS, Octave/Matlab, etc),Strong analytical skills,Customer focused & Problem-solving skills,Possesses strong product/technology/industry knowledge,Statistical analysis and mathematical skills,Strives for professional development","Primary Responsibilities:,A member of our Data analyst / Science team is charged with understanding and prioritizing our business and customers’ most urgent data driven problems and opportunities, and use advanced mathematical methods and models to provide answers.,Our Data analysts / scientists develop new practices and methodologies for working with the different data warehouse technology, working closely with leading academics and industry experts – often as part of pilot projects. Team members also work with engineers to create new tools and features that support sophisticated machine learning and data science capabilities.,Responsibilities,Work, under little to no supervision on tight schedule projects, with internal and external teams to understand customer requirements and develop proposals and data-driven, AI solutions to address to those requirements,Lead and perform end-to-end steps involved in solution development, while establishing subject-matter expertise in key horizontal or vertical themes. Steps include preliminary data exploration and data preparation steps, variable/algorithm selection, model development/validation and scoring. Horizontal themes include: Marketing Analytics, Operations Research, Text Analytics, Graph Analytics, Hadoop, etc. Vertical themes include: Financial Services, Retail/CPG, Energy, Life Sciences, etc.,Independently develop and drive the model development lifecycle, testing of algorithms' efficacy (i.e., by applying to test/sampled data and assessing accuracy/fit/predictive strength) for differing analytical use-cases,Develop and apply a broad range of techniques and theories from statistics, machine learning, and business intelligence to deliver actionable business insights to prospects and customers based on large-scale data,Communicate and explain results and insights to business executives throughout projects’ life cycle,Lead the definition of project use-cases, scope definition, and ongoing interaction with customers and business partners to provide status updates and shares analytical insights,Collaborate with internal sales teams to educate prospects and customers on analytics offerings while leading pre-sales discussions by presenting on analytics service offering and technology stack,Generate new product requirements for the engineering group to enhance the analytics capabilities of the big data platform, in alignment with emerging subject-matter expertise,Serve as spokesperson on specialized projects and act as prime consultant on large projects and may be an informal team leader,Contribute to partnerships & relationships with third parties by developing/testing vertical/horizontal analytical solutions and product integrations","$7,500","$4,000",Monthly,"Analysis,Business Analysis,Clinical Data Management,Clinical Trials,Data Analysis,Data Management,Databases,Earth Science,EDC,GCP,Information Management,Leadership,Management,Microsoft Office,Microsoft SQL Server,Oracle Clinical,Program Management,Project Management,Research,SQL",SENIOR DATA ANALYST,Permanent
AIA SINGAPORE PRIVATE LIMITED,"Banking and Finance, Information Technology",,Professional,https://www.mycareersfuture.sg/job/data-engineer-data-governance-aia-singapore-3c1e204c62ae5e831344b691bbfcd24e,"AIA TOWER, 1 ROBINSON ROAD 048542","Bachelor degree and above in Analytics, Information Systems Management, Computer Science or related fields.,5+ years of experience in data warehouse, data analytics projects, change management process, and/or any IM (Information Management) related projects.,Technical experience in data migration, data integration, data modeling, designing, building ETLs, data ingestions, and/or transformations.,Experience in working with RDBMS such as DB2, Oracle, Microsoft SQL Server, PostgresSQL, Teradata, etc.,Experience in data management and integration tools such as Informatica Data Integrator, Oracle Data Integrator, SAP Data Services, Ab Initio, IBM Datastage or Microsoft SSIS.,Process good knowledge and experience in data quality definition, data cleansing and data treatment/profiling process using industry standard tools Informatica Axon, Informatica Enterprise Data Catalog and Informatica Data Quality is a must.,Good knowledge of data warehouse and data management implementation methodology.,Good knowledge of the Information Management framework, including operating model, data governance, data management, data security, data quality and data architecture.,Preferably with experience in Big Data environments like Cloudera and HortonWorks.,Knowledge or experience of cloud computing is advantageous.,Process good knowledge and experience in data visualisation concepts using tools such as SAS Visual Analytics or WRS, Tableau, Microsoft PowerBI or Reporting Services, IBM Cognos, SAP BusinessObjects, etc. is an advantage.,Ability to pick up new tools and able to be independent with minimal guidance from the project leads/managers.,Excellent command of written and spoken English.","Responsible for and build Data Governance capability within AIA including but not limited to: construct enterprise data inventory, configuring Data Governance toolsets, supporting data owners and stewards in their daily tasks, reporting data quality on scheduled basis.,Build and maintain strong effective relationships with key internal and external stakeholders to ensure that your data platform solutions meet the expectation of key business stakeholders.,Work collaboratively with your Data, Analytics and BI colleagues to deliver on your objectives and openly share knowledge amongst the organisation.,Assess and understand the business requirements through liaison with the business stakeholders, Business Analysts and the Project Managers.,Support the Enterprise Data and Analytics COE in terms data acquisition and structuring data fit for use on analytics projects.,Pursue personal development of skills and knowledge for the effective performance of the role.,Other tasks or responsibilities assigned from time to time by management.","$8,000","$6,000",Monthly,"Access,Analysis,Analytics,Business Analysis,Business Intelligence,Data Analysis,Data Mining,Databases,Management,Matlab,Microsoft Excel,Microsoft Office,PowerPoint,Project Management,R,Research,SAS,SPSS,SQL,Statistics","Data Engineer, Data Governance (1 Year Contract)",Contract
VALIDUS CAPITAL PTE. LTD.,"Risk Management, Banking and Finance",,Middle Management,https://www.mycareersfuture.sg/job/senior-data-scientist-validus-capital-e5b4123d916ffbed2df5cf8e73145a24,"THE ARCADE, 11 COLLYER QUAY 049317","Min 4+ years experience doing quantitative analysis; Preferred experience in banking, payments, B2B Lending space,BA/BS in Computer Science, Math, Engineering, Statistics or other technical field. Advanced degrees preferred.,Fluency in SQL, Spark or other programming languages. Development experience in R, Python,Advanced understanding of statistical analysis,Ability to apply analytics in all aspects of the business - risk, marketing, process etc,Must be entrepreneurial, and a problem solver","Experience with building insights using varied/alternate data sources,Actively collaborate with technology team, product management, operations teams and other stake holders.,Move seamlessly between business problems and coding.,Present complicated analytical solutions to a non-technical audience,Work with very large data sets residing in different data stores in disparate format,Readiness to work in a highly results-oriented and fast changing landscape in a fintech startup,Fluency with R, python and commonly used machine learning frameworks,Fluency with excel and advanced excel,Work closely with various stakeholders in the organization to design and implement the data warehouse/data lake,Build key data sets to empower insights,Credit risk modelling for underwriting and portfolio monitoring using traditional and alternate data sources.,Enhancing data collection procedures to include information that is relevant for building analytic systems,Define the right type of data and metadata, ensure consistent, clean and integrated data which will be used by business leaders to make more informed decisions.","$8,000","$5,000",Monthly,"Analysis,Analytics,Business Analytics,Business Intelligence,Customer Insight,Data Analysis,Data Mining,Digital Marketing,Digital Strategy,E-commerce,Google Analytics,Omniture,Online Advertising,Predictive Analytics,Predictive Modeling,SAS,Segmentation,Statistical Modeling,Strategy,Web Analytics",Senior Data Scientist,"Permanent, Full Time"
DENTSU AEGIS NETWORK HUB2050,Sciences / Laboratory / R&D,,Junior Executive,https://www.mycareersfuture.sg/job/data-science-analyst-dentsu-aegis-network-hub2050-15b2789db707ae6384b9c8b168cd18d3,"GUOCO TOWER, 1 WALLICH STREET 078881","​​We invite people passionate about data and artificial intelligence to join a growing team.,You have to be a,self-starter, hands-on builder and collaborative team player,. You can think on your feet, connect disparate dots, imagine connections and importantly, craft approaches to turn ideas and imagination into real capabilities, inspired by data. You are excited by your work going live in the market with clients and teams around the world.,Desired Skills and Experience,1+ years of experience in applied data science.,At least a Bachelor’s degree in Mathematics, Statistics, Computer Science, Engineering or Information Systems.,Familiar with Python programming, including pandas and NumPy libraries.,Working knowledge in machine learning / data mining.,Highly logical, systematic, independent and fast learner.,Self-starter and motivated.,Confident, responsible and can proactively think of and implement solutions to tricky problems.​","BACKGROUND:,About Dentsu Aegis Network,Dentsu Aegis Network helps clients build consumer relationships by communicating their products and brands effectively. Our distinctive and innovative range of products and services include marketing and communications strategies through digital marketing and creative execution, media planning and buying, creative services, technology applications, SEO, content creation, brand tracking and marketing analytics.,Find out more about us at https://www.dentsuaegisnetwork.com/,About Dentsu Aegis Network’s Global Data Innovation Centre,As the world of data continues to grow exponentially in the advent of connected devices, IoT, industrialised digitization of the economy and the way people move through digitized networks, Dentsu Aegis seeks to harness the power of data and transform this into intelligent applications, products and platforms.,The Dentsu Aegis Network Global Data Innovation Centre, hubbed in Singapore, is a strategic initiative to ensure that the Group stays at the forefront of the digital economy and develops global products which sit at the intersection of deep domain knowledge, consumer psychology, data and technology.,KEY ACCOUNTABILITIES:,As a Data Science Analyst, you will work closely with the Data Scientists and the engineering team to develop leading edge data analytics solutions and capabilities that uncovers insights from vast amounts of structured and unstructured data, through a combination of research and experimentation.,On a day to day basis, your responsibilities can comprise of:,Apply quantitative methods and build statistically valid and scalable algorithms that convey actionable conclusions from very large datasets. You should be able to synthesize scientific publications on statistical applications and then write programs to implement the applications that are most suitable for our data.,Complete tasks effectively and in a timely manner.","$8,000","$4,000",Monthly,"Analysis,Analytics,Business Development,Business Strategy,CRM,Customer Insight,Data Analysis,Digital Marketing,Management,Market Research,Marketing,Marketing Research,Marketing Strategy,Project Management,Qualitative Research,Quantitative Research,Research,Segmentation,Strategy,Team Management",Data Science Analyst,"Permanent, Full Time"
DATHENA SCIENCE PTE. LTD.,Engineering,,"Fresh/entry level, Junior Executive",https://www.mycareersfuture.sg/job/data-scientist-dathena-science-d6b14dc48052402107bc2261b53173d9,"ONE GEORGE STREET, 1 GEORGE STREET 049145","Responsibilities:,Selecting features, building and optimizing classifiers using machine learning techniques,Data mining using state-of-the-art methods,Extending company’s data with third party sources of information when needed,Enhancing data collection procedures to include information that is relevant for building analytic systems,Processing, cleansing, and verifying the integrity of data used for analysis,Doing ad-hoc analysis and presenting results in a clear manner,Creating automated anomaly detection systems and constant tracking of its performance,Skills and Qualifications:,Strong programing skills in Scala/Python/Spark,Experience with at least one highly available data store (SQL, Hadoop, MySQL, etc.),Knowledge in Machine Learning, Statistics, Natural Language Processing,Knowledge in Deep Learning is preferable,A strong passion for empirical and independent research,Ability answering hard questions with data,Soft Skills:,Fluent in English,Data-oriented personality,Exceptional Oral and Written Communication Skills,Time management,Interpersonal Skills,Critical Thinking,Presentation Skills,Proactive and interested in the area of data security and governance. This temporary position may be converted into a full-time job.,Working Conditions:,The Data Scientist will be part of a highly qualified and dynamic team (PhD) where you will be able to learn and improve himself.,The Data Scientist must fully embrace the team spirit of a young and innovative Start-up. They must be able to adapt to a multi-cultural environment. Travel and remote location might be required.,Location,: Singapore R&D Office","Job title,Data Scientist,Reports to,Chief Science Officer (PhD) and Solution Architect,About Dathena Science,Dathena is a Swiss and Singaporean company developing data governance software based on machine learning algorithms. Dathena is the most complete and accurate data governance platform and is the only solution to easily classify and manage data with this level of accuracy while helping companies to comply with regulations. Using cutting edge machine learning technology, Dathena sift through all unstructured data allowing to regain full control on company’s information.,Job Purpose,-  We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better products.,-  Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our products by improving and extending the features used by our existing classifier, by developing internal testing procedures, and enhancing our system for automated fraud detection.,-  While it is essential that the Data Scientist brings efficient and effective behavior to increase the productivity of the organization, is it also critical that the intern retain the creative spark that drives Dathena’s vision and values.,-   This position requires to be patient and perseverant in order to discover issues with huge amounts of data, and        resolve them by adding new features to an existing validation tool.,-   This is an iterative and on-going work.","$7,000","$5,000",Monthly,"AutoCAD,C,C++,Engineering,Integration,Java,Linux,Management,Manufacturing,Matlab,Microsoft Office,Product Development,Program Management,Project Engineering,Project Management,Project Planning,Python,Software Development,Telecommunications,Testing",Data Scientist,"Permanent, Full Time"
MONEYSMART SINGAPORE PTE. LTD.,Information Technology,,Executive,https://www.mycareersfuture.sg/job/data-analyst-moneysmart-singapore-e0c01e1f8a47868c895389932abd8f8e,"GRANDE BUILDING, 8 COMMONWEALTH LANE 149555","Requirements,Degree in Computer Science, Math, Statistics or any of their equivalents,2+ years of relevant experience in an analytical role,1+ years experience in any web analytics capacity,Strong background in SQL, with the ability to write and tune complex queries,Knowledge of data modelling concepts and experienced in applying them,Strong business acumen in deciphering what stakeholders need,Bonus points,Experience with reporting on any BI tools,Experience in R, Python,Cultural Values,Be a positive team player,Engage constructively, disagree and commit,Be Humble,Demonstrate Accountability,Exercise Good Judgement,Take charge of your professional growth","The mission,As part of the Data Team within the MoneySmart organization, you will be tasked with helping transform our business into an agile, well-informed, data-driven decision making powerhouse.,You will need to work closely with the tech, product, sales, marketing and strategy teams within the business, and deploy best practices in data modelling, visualizations and storytelling to solve critical problems and unveil opportunities and trends for the business to succeed.,In a nutshell,Be a part of the MoneySmart team to understand how our visitors are engaging with us, understand what their needs are and how we can serve them better,Building data model and dashboard to help measuring KPI for different departments and teams,Identify customer segments by integrating new and old data sources that will inform marketing and sales,Work side-by-side with marketing, product and engineering to ensure your analysis and insights translate to meaningful outcomes and a better experience for our customers,Provide data stewardship for the business which include building and maintaining data definitions, enforcing data policies and ensuring compliance across the organization,Competencies,Proven track record in analytical thinking and turning insight into action,Excellent communication skills and the ability to tell compelling data stories,Strong data visualization skills,Ability to analyze and solve business problems at its root, with an understanding of the broader context,Meticulous with a strong attention to detail,Creative problem solving skills for when challenges get challenging,Awesome organizational skills and a love for creating good documentation","$6,500","$4,500",Monthly,"Analysis,Business Analysis,Business Strategy,Corporate Finance,Data Analysis,Equities,Financial Analysis,Financial Modeling,Investment Banking,Investments,Leadership,Management,Microsoft Excel,Microsoft Office,Process Improvement,Project Management,Research,Strategic Planning,Strategy,Valuation",data analyst,Permanent
THATZ INTERNATIONAL PTE LTD,Hospitality,,Executive,https://www.mycareersfuture.sg/job/data-center-operation-engineers-thatz-international-b424399804e9ab4ceee56ebc5907c6ce,"THE ADELPHI, 1 COLEMAN STREET 179803","Job Requirements:,A minimum of 3 years hands-on experience in providing Data Center support.,Degree or diploma in IT would be an advantage.,Minimum of 1 year experience in providing Windows and Unix support.,Ability to work independently with minimal supervision.,Able to communicate messages clearly and concisely.,Ability to maintain high-quality performance and constantly deliver results in a timely manner.,ITIL V3 Foundation, Certified Data Centre Specialist (CDCS) or Professional (CDCP) will be beneficial.,Must be able to work 24 by 7 rotating shift including Saturday, Sunday, Eve of Public Holidays and Public Holidays.,Candidates with immediate availability or short notice period are encouraged to apply.,Key objective of this role:,To deliver awesome user experience through excellent yet friendly service disposition ... we call it,Thatz Way!,Benefits,Compensation Package:,Basic Salary,H&S Insurance Coverage,Annual Leave and Medical Benefits,4.      Other Benefits,As a people developer, we embrace,Thatz Delight,for:,Annual Increment based on your job performance,Company events and annual awards,Community and sustainability support,As an advocate for fair employment, we strive to do our best to render objective and merit based considerations for all applications, and we shall communicate with you personally when short-listed. For those who are not short-listed, your profile will be kept for other opportunities where suitable.,Best wishes to your job search!,Feel free to recommend this position to your friend(s) or relative(s) who may meet our needs and be rewarded.,For more information about,THATZ,and other job listings, please visit: www.thatz.com,Please like our Facebook: www.facebook.com/thatz.international,LinkedIn: www.linkedin.com/company/thatz-international-pte-ltd,Our Software Product: www.thatzcontact.com, https://salutensmen.sg and https://yummydurian.com","Are you the right person we are looking for as our team player to support our business growth? As part of our Next-Generation ICT Engagement and Consultancy (Thatz 2.0) growth roadmap, we are seeking keen candidates to join us on our journey as we scale towards greater heights.,Founded since 1998,,Thatz International,has now evolved into the Next-Generation ICT Engagement and Consultancy establishment.,Thatz 2.0,offers leading edge ICT & Digital Solutions, as well as, world class Services to organizations, companies or institutions seeking to further their operations or businesses excellence.,A BizSafe3 and TAFEP pledge company, Thatz International has been recognized through various achievements such as Singapore SME1000 since Year 2013 and Total Defense Award since Year 2012. The Founder has also been recognized with the inaugural Teochew Entrepreneur Award 2016.,Join Thatz now to maximize your true potential to the fullest by excelling in your CAREER!,ARE YOU THATZ ONE?,Data Center Operation Engineers (3 positions),Primary Responsibilities:,Perform facilities management related tasks in relation to the Data Center and/or Extra-Low Voltage (“ELV”) operations, including but not limited to structured network cabling, cable tracing, patching of cable and rack management, infrastructure and Data Center capacity planning.,Responsible for the design and installation of structured network cabling, cable tracing, patching of cables and rack management in respect of infrastructure cabling used by the surveillance network.,Responsible for the installation, removal, testing and labeling of all cross-connect cables (for e.g., cat6 cables, coax cables and fiber cables etc.),Responsible for the installation, re-location and removal of cabinets, racks, devices and other IT equipment inside the Data Center and ELV rooms.,Responsible for the installation of IT hardware, including network switches, servers, shelves, intelligent Power Distribution Units (“iPDU”), rails, cable management and other IT equipment in the Data Center and ELV rooms.,Maintain the cleanliness of the Data Center and ELV rooms.,Liaise with the Facilities, Security and Surveillance teams to ensure optimal operation of electricity, heating, ventilating, air-conditioning and monitoring environments within the Data Center and ELV rooms.,Responsible for the configuration and management of Data Center equipment, including IP Kernel based Virtual Machine, iPDU and Data Center Infrastructure Management (“DCIM”) software.,Maintain and update DCIM software to the latest version.,Monitor and manage the physical health of the network and server environments.,Follow established processes used by the Data Center operations (“DCO”) team, participate in regular process review and maintain service standards as defined in the relevant Operational Level Agreements/ Service Level Agreements.,Respond to priority 1, 2 and 3 incidents following the standard incident response procedures and assist with the resolution of such incidents.,Manage and handle ticket management and queue monitoring (i.e. incident, service and change requests) for network and systems queues.,Perform daily handover of duties and documents to shift personnel, and providing project support, including but not limited to updating timesheets, and updating and maintaining DCO team documentation.,Any other ancillary tasks or works relating to the above as and when requested and assigned by the Company.","$6,500","$3,500",Monthly,"Analysis,Business Analysis,C,CRM,Customer Service,Databases,Disaster Recovery,Executive Search,High Availability,Integration,IT Service Management,ITIL,Java,Performance Management,Recruiting,Requirements Analysis,SDLC,Software Project Management,Troubleshooting,Windows",Data Center Operation Engineers (3 positions),"Contract, Full Time"
EIRE SYSTEMS SINGAPORE PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/data-center-operations-engineer-eire-systems-singapore-77b6d4fb9b3e5a104368debc02a827e7,"KEPPEL BAY TOWER, 1 HARBOURFRONT AVENUE 098632","Essential:,Strong data centre experience & BAU operational skills,IT server/storage hardware and data/voice network communications experience (racking/break fix/patching/connectivity) in HPE Server, CISCO UCS Server, DELL EMC Server, DELL EMC/NetApp/PURE/TINTRI STORAGE and CISCO Switches and Routers,Proven understanding of IT technologies and the associated industry,Good understanding of  IT service delivery within an ITIL methodology, Remedy and ServiceNow ticketing,Experience with DC critical engineering services, UPS, CRAC, fire suppression, electrical distribution, etc.,Desirable:,Educated to a suitable, relevant and appropriate level to fulfil and exceed the requirements for this role,Certification ITIL V3 best practices,Data Centre operations qualifications (CDCP/CDCS/CDCE/CDCDP),Vendor hardware training (HPE/CISCO UCS/DELL EMC/CISCO Networks)","Project Duration: 6 months,The successful candidate will manage all aspects of the day to day Data Centre operations within the APAC region as part of the Technology Data Centre team, working closely with regional and global technology teams to ensure the effective delivery of projects and BAUs to the Asia Pacific lines of business. You will be primarily responsible for the delivery of operations and support services for the Data Centre to global standards, plus documentation and troubleshooting. Operational responsibilities spans multiple data centres regionally and globally. Responsibilities also extend to assessing current Data Centre and server room infrastructure and you will be expected and encouraged to make recommendations for management, process, service and operational improvements.,Installation, maintenance, decommission and disposal of all hardware equipment required in the data centre.,Ensuring all documentation is kept up to date in a timely manner and all relevant parties informed of changes.,Proactive identification of opportunities for service improvement, reliability and resiliency of data centre operations.,Assist in planning and deployment of operational requirements such as rack space, patching and power in Data Centres and APAC regional server rooms.,Act as the daily operational interface for all out-sourced data centre service providers.,Rotating on call / overtime as required by the business and direct manager.,Provide a weekday shift cover of 9:30am-5:30pm with overtime and weekend work as required.,Monitoring and corrective action for all reported and observed events to completion.,Actively monitor and respond to service requests via Remedy and email.,Stock, equipment management and tracking, replenishment and ordering.,Familiar with hardware disposal environmentally and NIST media destruction standards,Configure iLO, iDRAC and CIMC out of band management,Familiar with various UTP and Fiber cabling standards and troubleshooting,Basic Knowledge in TCP/IP, IP Addressing, Subnets and VLAN,Assist in DR exercises which include planned and ad hoc out of hours work.,Ensuring security, audit and safety procedures are followed at all times.,Ownership of data centre and server room related tasks, driving to completion and resolution","$5,000","$3,000",Monthly,"Cabling,Cisco Technologies,Cloud Computing,Data Center,Disaster Recovery,Infrastructure,IP,IT Operations,ITIL,Networking,Project Management,SAN,Servers,Switches,Telecommunications,Troubleshooting,VMware,VPN,Windows,Windows Server",Data Center Operations Engineer,Full Time
COGNIZANT TECHNOLOGY SOLUTIONS ASIA PACIFIC PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/data-engineer-exasol-cognizant-technology-solutions-asia-pacific-8bfca7753dd6332ae848fc822700e981,"PLAZA 8 @ CBP, 1 CHANGI BUSINESS PARK CRESCENT 486025","Atleast 8 years of working experience or equivalent in relevant field,Understanding ETL & Data Engineering requirements, architecture design, development of etl mapping and framework using SQL, Informatica, Python, Google Bigquery & Google Dataflow,Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.","This is a technical position providing hands-on delivery role, working with the cross-functional teams, while ensuring excellent cross functional relationship.,Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and Google ‘big data’ technologies.,Build processes supporting data transformation, data structures, metadata, dependency and workload management.,Additional responsibilities include troubleshooting, maintenance, and optimization or enhancement of existing processes.,Plans and conducts ETL unit and development tests; monitors results and takes corrective action, when necessary,Plans, coordinates and implements security measures to safeguard data in information store / datawarehouse against accidental or unauthorized damage, modification or disclosure,Analysis of business requirements document created by Data Architect team,Create SSIS packages based on mapping document,Work with stakeholders including the BSA, Report developers, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.,Additional responsibilities include troubleshooting, maintenance, and optimization or enhancement of existing processes.","$8,670","$6,250",Monthly,"Accounting,Auditing,Business Development,Business Strategy,Corporate Finance,Due Diligence,Finance,Financial Analysis,Financial Modeling,Financial Reporting,Investments,Leadership,Management,Management Consulting,Mergers & Acquisitions,Private Equity,Project Management,Strategic Planning,Strategy,Valuation",Data Engineer  - Exasol,Full Time
STREETSINE SINGAPORE PTE. LTD.,Information Technology,,Junior Executive,https://www.mycareersfuture.sg/job/junior-data-analyst-streetsine-singapore-32ed1ebc87edb12e3e84d712f50a66a5,"NEWS CENTRE, 1000 TOA PAYOH NORTH 318994","Job Requirements:,Expected Competencies,A fast, adaptive yet meticulous learner having the following qualities:,1. Data Analytic Skills,Quickly develop an understanding of the real estate domain, recognizing major stakeholders in the industry, recognize problems its stakeholders are solving, exploiting opportunities in the industry and understanding real­ world data issues.,2. Technology Understanding Being able to translate business problems into something solvable by technology and computational methods, at the same time understanding their respective strengths/weaknesses and tradeoffs.,3. Technical Competency High coding standards, understanding efficient program design and optimization methods.,Requirements,- Diploma in any quantitative/computational discipline,- Comfortable in Linux or similar Unix systems (or willing to learn),- Experience in MySQL and similar Database querying languages.,- String Experience in one and/or many of these languages: Python, Perl, R (Bonus points for more),- Bonus Points for knowledge and experience in Java,Salary Range is $3,500 to $4,500 per month.,Fresh grads may apply.","Junior Data Analyst Job Description,Description:,StreetSine Technology/Singapore Real Estate Exchange (SRX) is a digital analytics company  specializing in Singapore and Hong Kong real estate. Its data offerings, analytic products and consultancy are well­ recognized and are widely used in the real estate industry and government organizations. We are expanding regionally and are currently looking for a Data Analyst/Data Scientist ­in ­training to be part of our Business Analytics team.,You will be part of the Data  team, honing your skills to be a full fledged Data Analyst by working closely with the Head of Data and other stakeholders to:,1. Initiate rapid studies and implement algorithms and methods to take business advantage of new information and data. 2. Implement various computational techniques to support Descriptive, Predictive and Image analytic assignments.,3. Implement data quality improvement strategies,4. General data administration","$4,500","$3,500",Monthly,"Agile Methodologies,Business Analysis,Business Strategy,Cloud Computing,Customer Service,Databases,Entrepreneurship,ERP,HTML,Integration,Java,JavaScript,Management,Microsoft Excel,Microsoft Office,Microsoft SQL Server,MySQL,Networking,SQL,Unix",Junior Data Analyst,Permanent
THATZ INTERNATIONAL PTE LTD,Hospitality,,Executive,https://www.mycareersfuture.sg/job/data-center-operation-engineers-thatz-international-ee3625ff3f0a145f32b57cd58470385c,"THE ADELPHI, 1 COLEMAN STREET 179803","Job Requirements:,A minimum of 3 years hands-on experience in providing Data Center support.,Degree or diploma in IT would be an advantage.,Minimum of 1 year experience in providing Windows and Unix support.,Ability to work independently with minimal supervision.,Able to communicate messages clearly and concisely.,Ability to maintain high-quality performance and constantly deliver results in a timely manner.,ITIL V3 Foundation, Certified Data Centre Specialist (CDCS) or Professional (CDCP) will be beneficial.,Must be able to work 24 by 7 rotating shift including Saturday, Sunday, Eve of Public Holidays and Public Holidays.,Candidates with immediate availability or short notice period are encouraged to apply.,Key objective of this role:,To deliver awesome user experience through excellent yet friendly service disposition ... we call it,Thatz Way!,Benefits,Compensation Package:,Basic Salary,H&S Insurance Coverage,Annual Leave and Medical Benefits,4.      Other Benefits,As a people developer, we embrace,Thatz Delight,for:,Annual Increment based on your job performance,Company events and annual awards,Community and sustainability support,As an advocate for fair employment, we strive to do our best to render objective and merit based considerations for all applications, and we shall communicate with you personally when short-listed. For those who are not short-listed, your profile will be kept for other opportunities where suitable.,Best wishes to your job search!,Feel free to recommend this position to your friend(s) or relative(s) who may meet our needs and be rewarded.,For more information about,THATZ,and other job listings, please visit: www.thatz.com,Please like our Facebook: www.facebook.com/thatz.international,LinkedIn: www.linkedin.com/company/thatz-international-pte-ltd,Our Software Product: www.thatzcontact.com, https://salutensmen.sg and https://yummydurian.com","Are you the right person we are looking for as our team player to support our business growth? As part of our Next-Generation ICT Engagement and Consultancy (Thatz 2.0) growth roadmap, we are seeking keen candidates to join us on our journey as we scale towards greater heights.,Founded since 1998,,Thatz International,has now evolved into the Next-Generation ICT Engagement and Consultancy establishment.,Thatz 2.0,offers leading edge ICT & Digital Solutions, as well as, world class Services to organizations, companies or institutions seeking to further their operations or businesses excellence.,A BizSafe3 and TAFEP pledge company, Thatz International has been recognized through various achievements such as Singapore SME1000 since Year 2013 and Total Defense Award since Year 2012. The Founder has also been recognized with the inaugural Teochew Entrepreneur Award 2016.,Join Thatz now to maximize your true potential to the fullest by excelling in your CAREER!,ARE YOU THATZ ONE?,Data Center Operation Engineers (3 positions),Primary Responsibilities:,Perform facilities management related tasks in relation to the Data Center and/or Extra-Low Voltage (“ELV”) operations, including but not limited to structured network cabling, cable tracing, patching of cable and rack management, infrastructure and Data Center capacity planning.,Responsible for the design and installation of structured network cabling, cable tracing, patching of cables and rack management in respect of infrastructure cabling used by the surveillance network.,Responsible for the installation, removal, testing and labeling of all cross-connect cables (for e.g., cat6 cables, coax cables and fiber cables etc.),Responsible for the installation, re-location and removal of cabinets, racks, devices and other IT equipment inside the Data Center and ELV rooms.,Responsible for the installation of IT hardware, including network switches, servers, shelves, intelligent Power Distribution Units (“iPDU”), rails, cable management and other IT equipment in the Data Center and ELV rooms.,Maintain the cleanliness of the Data Center and ELV rooms.,Liaise with the Facilities, Security and Surveillance teams to ensure optimal operation of electricity, heating, ventilating, air-conditioning and monitoring environments within the Data Center and ELV rooms.,Responsible for the configuration and management of Data Center equipment, including IP Kernel based Virtual Machine, iPDU and Data Center Infrastructure Management (“DCIM”) software.,Maintain and update DCIM software to the latest version.,Monitor and manage the physical health of the network and server environments.,Follow established processes used by the Data Center operations (“DCO”) team, participate in regular process review and maintain service standards as defined in the relevant Operational Level Agreements/ Service Level Agreements.,Respond to priority 1, 2 and 3 incidents following the standard incident response procedures and assist with the resolution of such incidents.,Manage and handle ticket management and queue monitoring (i.e. incident, service and change requests) for network and systems queues.,Perform daily handover of duties and documents to shift personnel, and providing project support, including but not limited to updating timesheets, and updating and maintaining DCO team documentation.,Any other ancillary tasks or works relating to the above as and when requested and assigned by the Company.","$6,500","$3,500",Monthly,"Analysis,Business Analysis,C,CRM,Customer Service,Databases,Disaster Recovery,Executive Search,High Availability,Integration,IT Service Management,ITIL,Java,Performance Management,Recruiting,Requirements Analysis,SDLC,Software Project Management,Troubleshooting,Windows",Data Center Operation Engineers (3 positions),"Contract, Full Time"
